"Samples ID" "F635 Median - B635" Name spotID
436 2078 S1_0.1_T #3-511
436 2853 S1_0.1_S #3-521
436 3021 S1_0.25_S #3-531
436 2691 S1_0.5_S #3-541
436 2835 S1_0.1_B #3-551
436 6397 S1_0.25_B #3-561
436 7275 S1_0.5_B #3-571
436 3841 S-RBD_0.5_Y #3-581
436 107 S-RBD_0.25_S #3-591
436 2522 S-RBD_0.5_S #3-5101
436 1189 S2-1_0.05_T #3-5111
436 922 S2-2_0.1_T #3-5121
436 34407 N-protein_0.1_T #3-5131
436 7291 N-protein_0.05_K #3-5141
436 16459 N-protein_0.1_K #3-5151
436 18081 N-protein_0.2_K #3-5161
436 108 buffer #3-5171
436 23746 N-protein_0.1_W #3-5181
436 33629 N-protein_0.25_W #3-5191
436 56764 N-protein_0.5_W #3-5201
436 3034 N-protein_0.1_S #3-5211
436 54937 N-protein_0.25_S #3-5221
436 62976 N-protein_0.5_S #3-5231
436 22707 N-Cter_0.1_K #3-5241
436 23625 N-Cter_0.25_K #3-5251
436 25218 N-Cter_0.5_K #3-5261
436 2585 N-Nter_0.1_K #3-5271
436 3280 N-Nter_0.25_K #3-5281
436 3207 N-Nter_0.5_K #3-5291
436 105 NSP2_0.05_K #3-5301
436 262 NSP2_0.1_K #3-5311
436 466 NSP2_0.25_K #3-5321
436 2201 S1_0.1_T #3-512
436 2843 S1_0.1_S #3-522
436 3084 S1_0.25_S #3-532
436 2564 S1_0.5_S #3-542
436 2594 S1_0.1_B #3-552
436 6324 S1_0.25_B #3-562
436 7394 S1_0.5_B #3-572
436 3069 S-RBD_0.5_Y #3-582
436 62 S-RBD_0.25_S #3-592
436 2321 S-RBD_0.5_S #3-5102
436 1113 S2-1_0.05_T #3-5112
436 1125 S2-2_0.1_T #3-5122
436 34062 N-protein_0.1_T #3-5132
436 8555 N-protein_0.05_K #3-5142
436 14573 N-protein_0.1_K #3-5152
436 16001 N-protein_0.2_K #3-5162
436 -26 buffer #3-5172
436 23833 N-protein_0.1_W #3-5182
436 34278 N-protein_0.25_W #3-5192
436 58542 N-protein_0.5_W #3-5202
436 2802 N-protein_0.1_S #3-5212
436 40389 N-protein_0.25_S #3-5222
436 53775 N-protein_0.5_S #3-5232
436 21326 N-Cter_0.1_K #3-5242
436 22728 N-Cter_0.25_K #3-5252
436 22475 N-Cter_0.5_K #3-5262
436 2789 N-Nter_0.1_K #3-5272
436 3323 N-Nter_0.25_K #3-5282
436 3335 N-Nter_0.5_K #3-5292
436 116 NSP2_0.05_K #3-5302
436 248 NSP2_0.1_K #3-5312
436 484 NSP2_0.25_K #3-5322
436 2205 S1_0.1_T #3-513
436 2912 S1_0.1_S #3-523
436 3106 S1_0.25_S #3-533
436 2463 S1_0.5_S #3-543
436 2481 S1_0.1_B #3-553
436 5948 S1_0.25_B #3-563
436 6932 S1_0.5_B #3-573
436 2306 S-RBD_0.5_Y #3-583
436 55 S-RBD_0.25_S #3-593
436 1776 S-RBD_0.5_S #3-5103
436 1098 S2-1_0.05_T #3-5113
436 1052 S2-2_0.1_T #3-5123
436 32088 N-protein_0.1_T #3-5133
436 9037 N-protein_0.05_K #3-5143
436 14117 N-protein_0.1_K #3-5153
436 14532 N-protein_0.2_K #3-5163
436 -34 buffer #3-5173
436 32138 N-protein_0.1_W #3-5183
436 33847 N-protein_0.25_W #3-5193
436 46887 N-protein_0.5_W #3-5203
436 3696 N-protein_0.1_S #3-5213
436 30440 N-protein_0.25_S #3-5223
436 50945 N-protein_0.5_S #3-5233
436 21783 N-Cter_0.1_K #3-5243
436 22161 N-Cter_0.25_K #3-5253
436 21520 N-Cter_0.5_K #3-5263
436 2774 N-Nter_0.1_K #3-5273
436 3098 N-Nter_0.25_K #3-5283
436 3109 N-Nter_0.5_K #3-5293
436 101 NSP2_0.05_K #3-5303
436 206 NSP2_0.1_K #3-5313
436 381 NSP2_0.25_K #3-5323
436 1952 S1_0.1_T #3-514
436 2857 S1_0.1_S #3-524
436 2932 S1_0.25_S #3-534
436 2318 S1_0.5_S #3-544
436 2381 S1_0.1_B #3-554
436 5933 S1_0.25_B #3-564
436 6695 S1_0.5_B #3-574
436 2858 S-RBD_0.5_Y #3-584
436 40 S-RBD_0.25_S #3-594
436 1628 S-RBD_0.5_S #3-5104
436 986 S2-1_0.05_T #3-5114
436 891 S2-2_0.1_T #3-5124
436 34918 N-protein_0.1_T #3-5134
436 9135 N-protein_0.05_K #3-5144
436 14541 N-protein_0.1_K #3-5154
436 14537 N-protein_0.2_K #3-5164
436 -16 buffer #3-5174
436 25443 N-protein_0.1_W #3-5184
436 39639 N-protein_0.25_W #3-5194
436 48190 N-protein_0.5_W #3-5204
436 2771 N-protein_0.1_S #3-5214
436 41631 N-protein_0.25_S #3-5224
436 53561 N-protein_0.5_S #3-5234
436 20469 N-Cter_0.1_K #3-5244
436 20035 N-Cter_0.25_K #3-5254
436 20882 N-Cter_0.5_K #3-5264
436 2657 N-Nter_0.1_K #3-5274
436 3096 N-Nter_0.25_K #3-5284
436 3156 N-Nter_0.5_K #3-5294
436 76 NSP2_0.05_K #3-5304
436 238 NSP2_0.1_K #3-5314
436 438 NSP2_0.25_K #3-5324
436 47 E-protein_0.25_T #3-515
436 34 E-protein_0.1_K #3-525
436 72 E-protein_0.25_K #3-535
436 136 E-protein_0.5_K #3-545
436 350 NSP1_0.1_T #3-555
436 244 NSP1_0.1_K #3-565
436 224 NSP1_0.25_K #3-575
436 252 NSP1_0.5_K #3-585
436 12 NSP4_0.1_T #3-595
436 315 NSP5_0.1_T #3-5105
436 675 NSP5_0.25_T #3-5115
436 894 NSP5_0.5_T #3-5125
436 210 NSP5_0.1_K #3-5135
436 370 NSP5_0.25_K #3-5145
436 632 NSP5_0.5_K #3-5155
436 929 NSP7_0.1_T #3-5165
436 209 buffer #3-5175
436 1266 NSP8_0.25_T #3-5185
436 461 NSP8_0.1_K #3-5195
436 536 NSP8_0.25_K #3-5205
