"Samples ID" "F532 Median - B532" Name spotID
436 2608 S1_0.1_T #3-511
436 7073 S1_0.1_S #3-521
436 7465 S1_0.25_S #3-531
436 5655 S1_0.5_S #3-541
436 5599 S1_0.1_B #3-551
436 15214 S1_0.25_B #3-561
436 16378 S1_0.5_B #3-571
436 5647 S-RBD_0.5_Y #3-581
436 133 S-RBD_0.25_S #3-591
436 2431 S-RBD_0.5_S #3-5101
436 775 S2-1_0.05_T #3-5111
436 658 S2-2_0.1_T #3-5121
436 42781 N-protein_0.1_T #3-5131
436 63810 N-protein_0.05_K #3-5141
436 63580 N-protein_0.1_K #3-5151
436 64207 N-protein_0.2_K #3-5161
436 1179 buffer #3-5171
436 35235 N-protein_0.1_W #3-5181
436 43711 N-protein_0.25_W #3-5191
436 53796 N-protein_0.5_W #3-5201
436 7144 N-protein_0.1_S #3-5211
436 53916 N-protein_0.25_S #3-5221
436 55398 N-protein_0.5_S #3-5231
436 65249 N-Cter_0.1_K #3-5241
436 65200 N-Cter_0.25_K #3-5251
436 65205 N-Cter_0.5_K #3-5261
436 32123 N-Nter_0.1_K #3-5271
436 44606 N-Nter_0.25_K #3-5281
436 42991 N-Nter_0.5_K #3-5291
436 427 NSP2_0.05_K #3-5301
436 805 NSP2_0.1_K #3-5311
436 1437 NSP2_0.25_K #3-5321
436 3320 S1_0.1_T #3-512
436 7660 S1_0.1_S #3-522
436 8004 S1_0.25_S #3-532
436 5461 S1_0.5_S #3-542
436 5564 S1_0.1_B #3-552
436 15558 S1_0.25_B #3-562
436 17837 S1_0.5_B #3-572
436 4770 S-RBD_0.5_Y #3-582
436 93 S-RBD_0.25_S #3-592
436 2371 S-RBD_0.5_S #3-5102
436 778 S2-1_0.05_T #3-5112
436 779 S2-2_0.1_T #3-5122
436 41676 N-protein_0.1_T #3-5132
436 64819 N-protein_0.05_K #3-5142
436 61637 N-protein_0.1_K #3-5152
436 58283 N-protein_0.2_K #3-5162
436 -210 buffer #3-5172
436 35864 N-protein_0.1_W #3-5182
436 40661 N-protein_0.25_W #3-5192
436 55751 N-protein_0.5_W #3-5202
436 6492 N-protein_0.1_S #3-5212
436 47678 N-protein_0.25_S #3-5222
436 54276 N-protein_0.5_S #3-5232
436 65233 N-Cter_0.1_K #3-5242
436 65200 N-Cter_0.25_K #3-5252
436 64993 N-Cter_0.5_K #3-5262
436 35586 N-Nter_0.1_K #3-5272
436 44636 N-Nter_0.25_K #3-5282
436 46935 N-Nter_0.5_K #3-5292
436 480 NSP2_0.05_K #3-5302
436 872 NSP2_0.1_K #3-5312
436 1409 NSP2_0.25_K #3-5322
436 3397 S1_0.1_T #3-513
436 7802 S1_0.1_S #3-523
436 8238 S1_0.25_S #3-533
436 5434 S1_0.5_S #3-543
436 5396 S1_0.1_B #3-553
436 14472 S1_0.25_B #3-563
436 17122 S1_0.5_B #3-573
436 3298 S-RBD_0.5_Y #3-583
436 91 S-RBD_0.25_S #3-593
436 1759 S-RBD_0.5_S #3-5103
436 764 S2-1_0.05_T #3-5113
436 741 S2-2_0.1_T #3-5123
436 39161 N-protein_0.1_T #3-5133
436 64877 N-protein_0.05_K #3-5143
436 62846 N-protein_0.1_K #3-5153
436 59466 N-protein_0.2_K #3-5163
436 -249 buffer #3-5173
436 41873 N-protein_0.1_W #3-5183
436 42019 N-protein_0.25_W #3-5193
436 49901 N-protein_0.5_W #3-5203
436 7898 N-protein_0.1_S #3-5213
436 37600 N-protein_0.25_S #3-5223
436 52942 N-protein_0.5_S #3-5233
436 65232 N-Cter_0.1_K #3-5243
436 65183 N-Cter_0.25_K #3-5253
436 64889 N-Cter_0.5_K #3-5263
436 34828 N-Nter_0.1_K #3-5273
436 42631 N-Nter_0.25_K #3-5283
436 43151 N-Nter_0.5_K #3-5293
436 440 NSP2_0.05_K #3-5303
436 739 NSP2_0.1_K #3-5313
436 1225 NSP2_0.25_K #3-5323
436 3021 S1_0.1_T #3-514
436 7874 S1_0.1_S #3-524
436 8148 S1_0.25_S #3-534
436 5262 S1_0.5_S #3-544
436 5192 S1_0.1_B #3-554
436 15450 S1_0.25_B #3-564
436 16921 S1_0.5_B #3-574
436 4937 S-RBD_0.5_Y #3-584
436 71 S-RBD_0.25_S #3-594
436 1504 S-RBD_0.5_S #3-5104
436 607 S2-1_0.05_T #3-5114
436 599 S2-2_0.1_T #3-5124
436 41871 N-protein_0.1_T #3-5134
436 64983 N-protein_0.05_K #3-5144
436 63166 N-protein_0.1_K #3-5154
436 59143 N-protein_0.2_K #3-5164
436 -67 buffer #3-5174
436 36602 N-protein_0.1_W #3-5184
436 48157 N-protein_0.25_W #3-5194
436 48327 N-protein_0.5_W #3-5204
436 6514 N-protein_0.1_S #3-5214
436 50635 N-protein_0.25_S #3-5224
436 55112 N-protein_0.5_S #3-5234
436 65232 N-Cter_0.1_K #3-5244
436 65230 N-Cter_0.25_K #3-5254
436 64933 N-Cter_0.5_K #3-5264
436 33216 N-Nter_0.1_K #3-5274
436 42779 N-Nter_0.25_K #3-5284
436 42859 N-Nter_0.5_K #3-5294
436 297 NSP2_0.05_K #3-5304
436 820 NSP2_0.1_K #3-5314
436 1392 NSP2_0.25_K #3-5324
436 54 E-protein_0.25_T #3-515
436 75 E-protein_0.1_K #3-525
436 123 E-protein_0.25_K #3-535
436 179 E-protein_0.5_K #3-545
436 1385 NSP1_0.1_T #3-555
436 1905 NSP1_0.1_K #3-565
436 1818 NSP1_0.25_K #3-575
436 1957 NSP1_0.5_K #3-585
436 13 NSP4_0.1_T #3-595
436 386 NSP5_0.1_T #3-5105
436 793 NSP5_0.25_T #3-5115
436 1122 NSP5_0.5_T #3-5125
436 209 NSP5_0.1_K #3-5135
436 749 NSP5_0.25_K #3-5145
436 977 NSP5_0.5_K #3-5155
436 2002 NSP7_0.1_T #3-5165
436 2850 buffer #3-5175
436 6237 NSP8_0.25_T #3-5185
436 3527 NSP8_0.1_K #3-5195
436 4098 NSP8_0.25_K #3-5205
436 4499 NSP8_0.5_K #3-5215
436 1038 NSP9_0.25_T #3-5225
436 76 NSP9_0.1_K #3-5235
436 170 NSP9_0.25_K #3-5245
436 380 NSP9_0.5_K #3-5255
436 450 NSP10_0.1_T #3-5265
436 1420 NSP10_0.2_T #3-5275
436 884 NSP10_0.3_T #3-5285
436 468 NSP10_0.1_K #3-5295
436 107 NSP10_0.25_K #3-5305
436 244 NSP10_0.5_K #3-5315
436 1844 S1-4_0.2_K #3-5325
436 61 E-protein_0.25_T #3-516
436 59 E-protein_0.1_K #3-526
436 115 E-protein_0.25_K #3-536
436 162 E-protein_0.5_K #3-546
436 1378 NSP1_0.1_T #3-556
436 1784 NSP1_0.1_K #3-566
436 1627 NSP1_0.25_K #3-576
436 1653 NSP1_0.5_K #3-586
436 33 NSP4_0.1_T #3-596
436 399 NSP5_0.1_T #3-5106
436 733 NSP5_0.25_T #3-5116
436 1135 NSP5_0.5_T #3-5126
436 248 NSP5_0.1_K #3-5136
436 841 NSP5_0.25_K #3-5146
436 872 NSP5_0.5_K #3-5156
436 2315 NSP7_0.1_T #3-5166
436 52 buffer #3-5176
436 5542 NSP8_0.25_T #3-5186
436 3245 NSP8_0.1_K #3-5196
436 3666 NSP8_0.25_K #3-5206
436 4019 NSP8_0.5_K #3-5216
436 1008 NSP9_0.25_T #3-5226
436 80 NSP9_0.1_K #3-5236
436 167 NSP9_0.25_K #3-5246
436 308 NSP9_0.5_K #3-5256
436 331 NSP10_0.1_T #3-5266
436 453 NSP10_0.2_T #3-5276
436 830 NSP10_0.3_T #3-5286
436 444 NSP10_0.1_K #3-5296
436 87 NSP10_0.25_K #3-5306
436 219 NSP10_0.5_K #3-5316
436 2050 S1-4_0.2_K #3-5326
436 64 E-protein_0.25_T #3-517
436 73 E-protein_0.1_K #3-527
436 95 E-protein_0.25_K #3-537
436 138 E-protein_0.5_K #3-547
436 1214 NSP1_0.1_T #3-557
436 1685 NSP1_0.1_K #3-567
436 1477 NSP1_0.25_K #3-577
436 1409 NSP1_0.5_K #3-587
436 10 NSP4_0.1_T #3-597
436 384 NSP5_0.1_T #3-5107
436 768 NSP5_0.25_T #3-5117
436 1064 NSP5_0.5_T #3-5127
436 221 NSP5_0.1_K #3-5137
