"Samples ID" "F635 Median - B635" Name spotID
523 176 S1_0.1_T #4-911
523 333 S1_0.1_S #4-921
523 356 S1_0.25_S #4-931
523 658 S1_0.5_S #4-941
523 217 S1_0.1_B #4-951
523 488 S1_0.25_B #4-961
523 541 S1_0.5_B #4-971
523 273 S-RBD_0.5_Y #4-981
523 123 S-RBD_0.25_S #4-991
523 259 S-RBD_0.5_S #4-9101
523 608 S2-1_0.05_T #4-9111
523 735 S2-2_0.1_T #4-9121
523 498 N-protein_0.1_T #4-9131
523 1137 N-protein_0.05_K #4-9141
523 1089 N-protein_0.1_K #4-9151
523 1471 N-protein_0.2_K #4-9161
523 510 buffer #4-9171
523 571 N-protein_0.1_W #4-9181
523 768 N-protein_0.25_W #4-9191
523 1072 N-protein_0.5_W #4-9201
523 161 N-protein_0.1_S #4-9211
523 846 N-protein_0.25_S #4-9221
523 1104 N-protein_0.5_S #4-9231
523 1092 N-Cter_0.1_K #4-9241
523 1191 N-Cter_0.25_K #4-9251
523 1259 N-Cter_0.5_K #4-9261
523 458 N-Nter_0.1_K #4-9271
523 755 N-Nter_0.25_K #4-9281
523 861 N-Nter_0.5_K #4-9291
523 1 NSP2_0.05_K #4-9301
523 27 NSP2_0.1_K #4-9311
523 89 NSP2_0.25_K #4-9321
523 148 S1_0.1_T #4-912
523 322 S1_0.1_S #4-922
523 353 S1_0.25_S #4-932
523 632 S1_0.5_S #4-942
523 226 S1_0.1_B #4-952
523 436 S1_0.25_B #4-962
523 449 S1_0.5_B #4-972
523 217 S-RBD_0.5_Y #4-982
523 159 S-RBD_0.25_S #4-992
523 245 S-RBD_0.5_S #4-9102
523 598 S2-1_0.05_T #4-9112
523 698 S2-2_0.1_T #4-9122
523 491 N-protein_0.1_T #4-9132
523 1223 N-protein_0.05_K #4-9142
523 912 N-protein_0.1_K #4-9152
523 1281 N-protein_0.2_K #4-9162
523 462 buffer #4-9172
523 582 N-protein_0.1_W #4-9182
523 768 N-protein_0.25_W #4-9192
523 1085 N-protein_0.5_W #4-9202
523 134 N-protein_0.1_S #4-9212
523 908 N-protein_0.25_S #4-9222
523 953 N-protein_0.5_S #4-9232
523 1083 N-Cter_0.1_K #4-9242
523 1064 N-Cter_0.25_K #4-9252
